Species;SRR7048708_S53;SRR7049045_VS.B1;SRR7049060_MP79;SRR7049061_MP78;SRR7049072_MP74;SRR7049073_S47;SRR7049084_MP45;SRR7049085_MP44;SRR7049086_MP47;SRR7049087_MP46;SRR7049088_MP41;SRR7049090_MP43;SRR7049091_MP42;SRR7049096_MP49;SRR7049097_MP48;SRR7049154_FP55;SRR7049155_FP58;SRR7049156_FP57;SRR7049157_FP60;SRR7049158_FP59;SRR7049159_AS.B5;SRR7049160_AS.B4;SRR7049161_S54;SRR7049162_S55;SRR7049164_S57;SRR7049165_S58;SRR7049166_S59;SRR7049167_S60;SRR7049168_S61;SRR7049169_S62;SRR7049170_S63;SRR7049173_FP73;SRR7049174_FP74;SRR7049183_FP76;SRR7049184_FP75;SRR7049187_FP80;SRR7049188_FP79;SRR7049201_FP64;SRR7049202_FP63;SRR7049225_FP62;SRR7049226_FP61;SRR7049247_VS.B4;SRR7049248_VS.B3;SRR7049253_MP71;SRR7049255_MP70;SRR7049256_MP73;SRR7049257_MP72
Streptococcus agalactiae;96.56195;297.16809;0;15.58118;104.25976;33.93281;0;35.00788;0;566.39396;2104.63019;0;0;0;0;5267.11813;4405.97954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.16064;0;0;0;0;194.93177;0;28.24792;37.09985;126.04796;69.22012;506.87907;59.7327
Streptococcus anginosus;504.98642;0;0;0;0;277.59022;0;0;0;0;0;74.96252;0;0;0;0;0;0;0;0;148.25797;0;678.94014;1652.99156;356.23249;1108.06935;860.61424;400.57532;289.38939;711.31659;2008.74962;0;0;69.25208;0;0;0;0;0;75.27286;62.48047;0;0;0;0;242.27741;0
Streptococcus constellatus;725.63666;0;0;0;0;434.75039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;673.14696;1751.06484;134.49268;515.06567;504.20868;331.27311;404.53969;352.99538;326.5354;0;0;0;0;0;103.41262;0;0;0;0;0;0;0;0;0;0
Streptococcus cristatus;1589.79992;0;0;0;0;1093.60354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198.47833;0;587.76807;972.74185;779.95846;977.31239;1265.01261;1339.38747;519.46678;2209.8974;326.38604;0;0;0;0;0;0;0;0;67.18173;0;0;0;0;0;0;90.53871
Streptococcus dysgalactiae;125.52109;0;0;0;0;31.77629;0;0;0;0;0;0;0;0;0;93.15324;0;0;0;0;0;0;85.39118;38.04968;48.85689;0;49.7741;103.09027;52.58959;223.49638;35.93261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus equi;147.39188;0;0;0;0;66.13288;0;108.45987;0;0;0;0;0;0;0;0;0;0;0;0;0;164.20361;36.02392;124.43439;70.27827;123.12238;155.38468;79.34543;69.02728;233.86433;47.20641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus equinus;2245.60173;0;0;0;0;30961.70683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7112.73545;1754.67638;3028.22551;10497.23757;388.66649;2531.37907;1807.18506;643.97075;6108.31464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus gallolyticus;86.66852;0;0;110.55832;0;30.50392;119.90408;0;0;0;0;0;0;0;0;0;0;0;0;88.6918;0;141.34276;37.22007;58.43966;59.2234;84.80865;96.05489;81.9811;29.44909;92.59259;22.53612;0;0;0;0;0;85.10638;0;0;0;0;0;0;0;80.58018;0;0
Streptococcus gordonii;2517.61224;0;0;0;0;1351.55723;0;0;0;0;0;0;0;0;0;0;0;0;0;94.92169;0;0;2049.21661;1787.76191;1715.44312;2927.16133;1174.82928;2982.49924;821.16109;1693.55946;767.91882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus halotolerans;158.956;117.7163;287.49401;0;124.533;56.96383;258.39793;201.20724;0;83.89262;0;196.97965;173.08524;0;0;0;127.79553;0;0;382.22647;0;304.64585;84.65514;36.72805;59.64435;125.62814;110.87704;139.55049;70.66547;252.99416;65.46801;301.3561;157.60441;0;139.6323;207.68432;275.10316;52.89606;0;0;0;0;0;0;173.61111;106.15711;88.8494
Streptococcus himalayensis;332.5836;0;0;0;0;54.62644;0;96.47853;0;0;0;0;0;0;0;0;0;0;0;0;249.066;0;102.54438;216.3522;90.45079;262.86966;297.71398;236.59217;101.7868;458.14196;80.24414;0;0;58.17336;0;0;0;0;0;0;52.49344;0;0;0;0;0;0
Streptococcus infantarius;213.47451;0;0;0;0;115.40958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.27584;0;144.24017;126.67703;89.80897;175.46058;113.56723;136.34278;79.764;241.36589;62.32901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus iniae;254.98691;238.94863;0;0;0;75.60932;0;0;0;0;0;0;87.83487;0;0;0;0;0;0;0;0;154.55951;38.44067;191.72392;71.80166;150.70716;180.06527;116.54315;84.89983;233.00213;61.16962;101.98878;0;0;47.24781;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus intermedius;582.05903;0;0;0;0;1656.57065;0;0;0;0;0;0;0;0;0;0;0;0;0;107.81671;0;171.82131;495.27353;1278.93895;585.42694;3144.73515;500.5005;1711.06578;683.86807;722.24445;403.16662;0;0;0;0;0;103.46611;0;0;0;0;0;306.27871;0;0;0;0
Streptococcus lutetiensis;127.69197;0;0;0;0;96.80074;0;0;0;0;37.85728;0;0;0;0;99.3542;0;0;0;0;71.73601;0;98.42762;127.49928;39.83453;201.84181;142.88047;148.93825;51.61109;222.36235;56.03073;0;0;0;0;0;101.26582;0;0;0;0;0;0;0;0;0;0
Streptococcus macedonicus;137.78967;0;0;0;0;139.1601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.5336;0;38.79773;193.50677;73.89093;81.90008;94.65753;103.15;67.665;195.15378;74.17475;0;0;0;0;0;0;0;0;0;0;252.52525;0;0;0;0;0
Streptococcus marmotae;272.04454;0;0;0;0;66.24847;122.10012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107.35938;143.77789;68.1556;129.50572;216.52581;166.36158;77.6753;319.69564;74.56266;0;0;0;0;98.0873;0;0;0;62.3053;0;0;0;0;0;0;0
Streptococcus mitis;42950.76781;0;0;0;0;3445.4343;0;0;0;0;0;0;0;156.73981;0;0;0;0;0;0;132.0132;0;14613.43358;34268.49432;21880.37562;56728.20156;42844.79844;36726.14309;5078.48921;57166.15761;2872.68176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus mutans;149.14332;126.34239;0;0;0;4334.22699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294.12468;292.85875;68.48703;2047.32132;47.60582;75.21126;195.35422;141.90802;146.12875;0;0;0;0;0;0;0;0;0;0;0;291.12082;0;0;0;0
Streptococcus oralis;19631.95502;0;0;132.714;0;8569.68514;0;0;0;93.45794;0;0;0;0;0;0;0;0;104.93179;0;217.0767;0;5775.34002;22989.2448;10370.40471;13831.27624;27755.58941;26489.90114;3429.21776;13024.12147;3217.8445;0;0;0;0;0;102.14505;0;0;0;0;0;0;0;0;0;0
Streptococcus pantholopis;83.33153;0;0;0;0;44.79427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296.51594;26.02698;66.40785;47.26536;55.5988;97.15375;61.33985;40.71764;124.03391;49.38689;0;0;0;0;101.06114;0;51.49331;0;0;0;0;264.20079;0;0;0;0
Streptococcus parasanguinis;21471.12818;0;0;0;0;33917.15503;0;0;0;0;0;0;87.68084;0;0;0;0;0;0;0;65.78947;0;19328.26219;8893.73239;6632.00056;17877.80606;1524.11624;6973.63633;5979.80625;5471.36151;42849.23564;101.78117;0;0;0;105.20779;92.89364;0;219.05805;0;0;249.68789;0;0;0;0;0
Streptococcus parauberis;161.79033;0;0;0;0;69.13008;0;0;0;0;0;0;0;0;0;0;0;108.2837;0;0;132.18771;0;97.50125;64.08545;63.53061;81.37642;97.80687;97.08912;83.66776;234.87388;49.86585;0;0;61.74745;0;105.6524;0;0;0;134.22819;0;250.94103;0;0;0;0;0
Streptococcus pasteurianus;112.03511;0;0;0;0;27.31805;0;0;70.54674;0;35.61254;0;0;0;0;0;0;0;0;0;0;0;64.81331;49.06504;123.94788;59.3331;38.40246;79.53649;50.04915;124.25773;31.0843;0;0;63.03183;48.36759;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus phage;5524.47552;476.19048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357.99523;9240.92409;1483.42059;609.7561;1438.84892;3953.48837
Streptococcus pneumoniae;18381.32121;0;0;0;0;1575.29094;0;101.5744;0;0;0;0;0;0;0;90.82652;0;107.4691;0;0;32.78689;0;5120.24476;13929.95284;8426.71448;20392.15686;17657.59713;14747.05071;2351.98513;26145.58364;1202.71454;0;0;0;47.00353;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus prophage;122.69939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;869.56522;153.13936;0;0;162.49594;63.67399;0;47.85834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus pseudopneumoniae;27843.04173;234.60411;0;0;0;2616.58992;0;0;0;0;0;0;86.2069;0;0;0;0;0;0;0;64.68305;151.63002;8611.81378;22430.10191;12930.3675;33037.54266;27212.48712;23368.64084;3445.22461;39882.08182;1770.1752;0;0;0;0;0;91.3242;0;0;0;0;0;0;0;0;0;0
Streptococcus pyogenes;127.01323;0;0;0;0;67.10197;0;0;0;0;0;0;101.9368;0;0;0;0;0;0;0;152.96367;0;99.72183;135.97033;57.18674;80.72111;52.24433;65.89306;42.47006;191.83668;41.87925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus salivarius;5148.34972;0;0;0;0;34648.99001;0;0;0;0;0;0;0;0;195.12195;88.77053;0;0;0;0;128.20513;150.26296;11573.64648;2905.53139;4627.91812;24182.63811;591.02517;1539.11431;2982.38471;975.21622;16145.46108;0;0;0;0;0;90.53871;52.20569;0;0;0;121.6545;0;0;0;0;0
Streptococcus sanguinis;1452.24845;107.58472;87.52735;0;0;8359.02158;0;0;0;0;0;0;0;0;0;0;0;97.22897;0;87.29812;59.32958;0;1434.91004;1150.47217;3957.57299;3891.90317;2228.60037;6316.10092;956.8155;6222.0685;489.98637;91.78522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus sp;5729.62865;0;0;0;0;5396.08288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.02801;0;2077.97824;1697.31259;1485.25958;2081.28079;1777.52979;6933.6415;2233.15646;5489.96229;1589.12717;0;0;0;0;0;0;0;0;71.09847;0;265.95745;0;149.58863;0;114.48197;0
Streptococcus suis;260.34134;0;0;0;0;114.03029;0;0;0;0;35.67606;0;0;0;0;0;0;0;0;0;0;316.95721;104.35267;180.22938;196.36154;142.67031;211.59543;275.81304;103.28035;509.80834;75.81946;0;0;0;96.89922;0;0;0;0;0;0;0;0;0;0;0;0
Streptococcus thermophilus;836.94434;0;0;0;0;1819.92337;0;0;0;0;0;0;0;0;239.80815;0;0;0;0;0;157.72871;0;660.11958;885.6888;328.47084;2468.79334;184.02154;521.99904;184.2427;469.25059;562.32427;0;0;147.32965;56.52911;0;0;0;0;0;66.48936;0;0;0;0;257.89813;0
Streptococcus troglodytae;98.27839;0;0;0;0;152.68567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57.93071;32.74573;60.59557;71.27584;76.88463;66.75854;39.90136;136.88954;45.54802;0;0;0;48.41443;0;0;0;0;68.58711;0;0;0;0;0;0;0
Streptococcus uberis;168.92113;0;0;0;0;95.49619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179.3722;70.85684;98.89363;47.38562;67.26759;91.43156;75.60676;68.29487;249.1859;52.60658;0;0;71.45409;54.83959;0;0;0;0;155.33981;0;0;0;0;0;0;0
Streptomyces albidoflavus;5.67253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.42502;0;4.26318;0;1.76959;0;2.35757;1.12681;1.37989;4.02497;0.55313;0;0;19.34797;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces albireticuli;2.38258;31.54574;0;0;0;7.04411;0;0;0;0;0;17.59479;0;0;0;0;0;0;0;0;52.19661;81.59935;3.58126;2.81152;5.94612;6.12014;1.98045;5.36386;9.58246;8.69436;4.53035;0;0;8.12678;0;27.81641;0;0;0;17.66784;14.66706;0;0;18.577;0;0;0
Streptomyces alboflavus;6.04985;160.19223;0;0;0;6.95583;0;0;0;19.02588;0;0;0;0;0;0;0;0;0;0;29.45291;34.53039;5.05196;4.75936;5.34734;5.18001;5.02879;4.6735;7.06407;4.08829;5.3093;0;35.75259;0;21.11152;0;0;0;24.5098;0;0;0;61.53846;0;0;0;0
Streptomyces albulus;4.66446;109.78455;0;0;0;6.12911;0;0;0;0;0;0;20.17349;35.95829;0;20.96656;0;0;0;0;45.4167;106.49627;4.15476;0;1.94015;10.65019;3.4464;3.98078;3.49647;6.72445;4.04295;0;0;21.21341;21.70257;0;0;6.16523;0;0;0;57.47126;0;0;20.23677;0;0
Streptomyces albus;5.20719;30.64195;0;0;0;8.55286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.53706;5.46194;8.6636;0;5.77112;6.58933;8.40712;6.25574;4.17487;0;0;15.78781;0;0;23.86635;0;0;0;0;64.16426;0;0;0;0;0
Streptomyces alfalfae;7.8736;29.78407;0;0;0;4.43395;0;0;0;21.22466;0;16.61268;0;0;0;0;0;0;0;0;32.85421;38.5208;9.58054;5.30919;2.10534;0;5.60978;5.95821;8.60983;5.47273;3.07102;0;0;0;0;0;0;0;0;0;0;62.36358;0;0;0;0;0
Streptomyces ambofaciens;5.25782;0;0;0;0;8.06024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.12969;80.03201;4.09788;8.27255;2.18696;6.0024;3.88482;2.78514;4.5476;7.10612;4.67118;0;0;0;0;0;24.09639;13.89854;0;17.32802;0;0;0;0;0;0;0
Streptomyces autolyticus;1.93485;25.61475;0;0;0;1.9068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60359;0;4.8249;0.25623;1.25512;1.04601;2.35835;0;0;13.19871;0;0;0;0;0;14.34823;11.91043;0;0;0;0;0;0
Streptomyces avermitilis;4.29992;0;0;0;0;4.23758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.09946;36.81207;5.92462;2.53704;3.35349;16.56772;3.5742;4.4131;5.29971;5.8115;2.4109;0;0;0;0;0;22.17049;0;0;0;0;178.78427;65.59528;0;0;0;0
Streptomyces bingchenggensis;8.12818;43.04315;0;0;0;10.01294;0;0;0;15.33742;0;0;15.81903;28.19681;0;0;0;0;0;0;94.9724;55.67154;19.9552;9.5915;5.57843;0;4.05381;4.84381;8.43629;7.25044;6.34065;0;0;0;0;0;0;0;0;12.05473;0;45.06534;0;0;0;0;0
Streptomyces cattleya;9.65132;122.6743;0;0;0;7.60908;44.87323;0;0;0;0;0;0;0;0;0;0;0;0;0;67.659;0;14.70031;7.2889;6.74419;3.96652;2.56716;3.68095;7.7132;3.75669;4.81843;0;0;0;16.16554;0;31.84713;0;0;0;19.01141;0;0;0;0;0;0
Streptomyces cavourensis;7.9784;67.60183;0;0;0;2.51607;37.09199;0;0;0;0;0;0;0;0;0;0;0;0;0;55.93363;43.71585;3.83757;9.03819;6.76989;6.55802;3.18329;3.71912;3.39514;1.7253;3.11191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces clavuligerus;5.28551;0;0;0;0;2.77807;0;0;0;0;0;0;0;0;0;28.51033;0;0;0;0;102.92301;0;10.59285;3.32646;5.27633;7.24087;4.68637;4.66634;5.66872;7.61977;8.52112;0;0;0;0;0;0;0;0;0;0;78.15553;0;0;0;0;28.16901
Streptomyces coelicolor;0.5597;0;0;0;0;0.55158;0;0;0;0;0;0;21.78412;0;0;0;0;0;0;0;8.17461;0;0;2.64183;0;0;0;0.88944;0.72614;1.5129;0.2183;0;0;0;11.71852;0;0;0;0;0;0;62.05399;0;0;0;0;22.37136
Streptomyces collinus;6.15711;0;0;0;0;2.31156;0;0;0;0;0;0;0;0;0;0;0;28.06624;0;0;17.12915;40.16871;5.87606;0;3.29274;6.025;0;2.48496;2.89095;1.90207;3.65947;0;0;0;12.27747;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces cyaneogriseus;4.99967;0;0;0;0;0;0;0;0;0;0;0;24.32498;0;0;0;0;0;0;0;18.25484;0;5.01002;2.9499;1.55969;0;4.15584;1.3242;4.62162;3.8854;1.95008;0;0;0;0;0;0;0;0;0;0;0;76.27765;0;0;0;0
Streptomyces formicae;4.54236;53.4545;0;0;0;7.95822;0;0;0;19.04762;0;0;0;0;0;0;0;0;0;0;44.22822;34.57217;31.35652;9.52914;5.3532;0;5.03432;4.67863;7.1373;5.45703;3.05127;0;0;13.77126;10.56691;0;0;0;0;0;0;0;246.38128;0;0;0;0
Streptomyces fulvissimus;2.45451;32.49391;0;0;0;6.0473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.92436;126.1034;17.2171;2.89641;6.12562;0;4.08051;3.90056;3.18443;2.98561;1.91471;0;0;0;12.84769;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces gilvosporeus;4.8613;121.15705;0;45.97701;0;5.07262;0;0;0;0;0;0;0;39.68254;0;0;0;0;0;0;66.82259;117.53183;6.87722;8.09859;13.9163;23.50522;1.90157;6.05905;7.04896;6.80211;6.02292;0;0;15.60549;0;0;0;0;0;0;14.08252;63.41154;0;0;0;0;0
Streptomyces glaucescens;3.90531;34.47087;0;0;0;3.84869;0;0;0;24.56399;0;0;25.3357;0;0;0;0;0;0;0;57.03964;0;2.60892;6.14458;3.24878;6.68762;2.16413;4.82696;8.19114;3.1669;2.91952;0;0;35.52082;13.62769;30.39514;0;0;0;0;0;72.17611;0;0;0;0;0
Streptomyces globisporus;1.27518;67.53334;0;0;0;0;0;0;0;0;0;0;0;0;0;25.79314;0;0;0;0;37.24742;43.66812;9.58362;3.00951;3.18242;6.55093;0;3.71514;2.72976;2.75752;3.23292;0;0;0;0;0;0;0;0;0;0;141.39272;0;0;0;0;25.4842
Streptomyces griseochromogenes;4.05592;47.7327;19.42313;0;0;0.88825;26.19172;0;0;0;0;0;0;0;0;0;0;0;0;0;39.49187;0;8.5802;6.38149;4.49875;18.52152;4.49516;2.86463;4.44353;6.33442;5.00958;0;0;12.2971;0;0;18.58909;0;0;0;0;99.95002;55.0055;0;0;0;0
Streptomyces griseus;6.24425;60.12325;0;0;0;1.11886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.90499;77.7605;2.27534;8.03826;2.4792;2.91622;1.88742;2.10488;2.6513;1.99475;2.98904;0;0;0;0;0;0;0;0;0;0;0;0;35.41076;0;0;0
Streptomyces hygroscopicus;5.02052;0;0;0;0;6.59699;27.78936;0;0;0;0;0;0;0;0;0;0;0;0;0;41.89944;32.7493;10.54094;4.51381;3.57987;0;4.76936;2.15288;4.77659;3.36039;3.82317;0;0;0;10.01101;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces laurentii;6.64325;95.95394;0;0;0;5.95174;0;0;0;0;0;0;0;83.80473;0;0;0;0;0;0;141.13081;41.36505;11.49843;14.25314;5.27524;0;3.01202;2.8792;5.95483;3.59143;7.18451;0;0;0;0;0;0;0;0;0;14.87099;0;0;0;0;0;0
Streptomyces lavendulae;3.6279;29.55956;0;0;0;4.40037;16.21797;0;0;0;0;0;10.86248;38.72217;0;0;0;0;0;0;114.12733;38.2263;3.91505;2.63449;8.35756;5.73477;7.42301;6.0609;8.97907;3.31911;6.5309;0;0;15.22997;0;26.06542;23.02291;13.27845;0;0;0;61.88119;0;0;0;0;0
Streptomyces leeuwenhoekii;1.22754;0;0;0;0;4.23411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.92757;0;3.69024;11.58832;3.44647;0;2.04073;1.62561;2.07037;0.99544;2.99244;0;0;16.74761;0;0;0;0;0;0;0;68.05036;0;0;0;0;0
Streptomyces lincolnensis;5.40636;24.8973;0;0;0;7.41283;13.6612;0;14.35544;8.87075;0;0;18.29826;0;0;0;27.03068;0;19.91833;20.2061;54.92996;32.20093;6.12419;13.3141;3.81309;0;3.1262;4.48251;7.62404;10.29318;6.3261;0;0;12.82791;9.843;0;0;0;0;0;0;52.12406;28.68617;0;0;0;0
Streptomyces lividans;0.58131;0;0;0;0;1.14576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.16502;2.74386;0.72537;0;0;0.30793;0.75418;1.25705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces lydicus;6.25453;82.80431;0;27.93296;0;4.10922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.44835;107.10461;12.53493;9.8407;4.22749;2.67766;5.1989;3.86529;7.64117;4.50838;7.31856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces malaysiensis;5.44328;24.02114;0;0;0;2.68219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.00119;0;0.90909;4.28215;0.56603;0;4.52458;1.68197;1.94205;1.71658;2.56541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces niveus;6.98186;32.14917;0;0;0;5.98315;0;0;0;22.91213;0;0;0;0;0;0;0;0;0;0;35.46728;83.17738;13.99265;20.05989;7.19702;12.47583;2.01861;5.46719;5.27736;7.54899;6.03843;0;0;0;0;0;0;0;0;0;14.94992;0;0;0;0;0;24.2689
Streptomyces noursei;9.63724;52.34232;0;0;0;7.30578;0;0;15.09206;0;0;0;0;0;0;39.988;0;0;0;0;43.30879;33.8524;6.93334;4.66554;2.4668;0;0;9.81727;5.38598;6.41234;3.75891;0;0;0;5.17384;0;20.38528;0;0;0;0;164.38356;0;0;0;0;0
Streptomyces olivaceus;2.66866;94.22111;0;0;0;4.67549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.64403;0;9.50819;5.5984;3.70003;0;5.91535;3.29846;2.84675;2.24422;2.54439;0;0;16.18123;12.41619;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces pactum;1.70201;120.17425;0;0;0;4.4729;32.97066;0;0;0;0;0;0;0;0;0;0;0;0;0;49.71414;0;6.25362;2.67791;6.01749;0;5.65899;1.2021;4.71074;1.22684;3.20862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces parvulus;4.07123;35.93245;0;0;0;4.0122;0;0;0;0;0;0;0;0;0;0;39.01678;0;0;0;39.63928;0;6.79944;0;3.3868;0;4.51213;5.93062;4.57769;1.10048;4.36685;0;0;0;0;0;55.97537;0;0;0;0;0;0;0;0;0;0
Streptomyces peucetius;10.27905;32.02049;0;0;0;4.76707;0;0;0;0;0;0;23.53495;0;0;0;0;0;0;25.98753;35.32321;82.83288;1.81771;2.85404;1.509;6.21253;6.03118;4.16379;6.11881;3.92259;7.31098;0;0;16.49893;25.31966;0;24.94077;0;0;0;14.88871;0;0;0;0;0;24.16918
Streptomyces pluripotens;7.26415;139.8846;0;0;0;3.25402;0;0;0;24.92212;0;19.50649;0;0;0;0;0;0;0;0;77.16049;135.68521;11.24964;10.90971;1.23606;0;4.39136;7.17112;6.93977;10.17476;4.76512;0;0;54.05892;0;0;27.24053;0;0;0;0;0;0;0;0;0;0
Streptomyces pratensis;6.28091;70.02801;0;0;0;9.12189;0;0;0;0;0;19.52934;0;0;0;0;0;0;0;0;57.93743;45.28986;7.28766;6.24142;6.60001;13.58603;6.59478;2.80176;8.74918;5.71882;4.89962;0;0;0;0;0;0;0;0;0;16.28002;0;0;0;0;0;0
Streptomyces pristinaespiralis;3.97983;60.21376;0;0;0;4.48242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.21432;77.88162;7.97612;0;3.54726;5.84163;3.78072;2.40934;4.72078;7.06938;4.10249;0;0;31.02699;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces puniciscabiei;7.25256;52.97312;0;0;0;7.88679;0;0;0;0;0;14.77432;0;0;0;0;0;0;0;0;58.44108;68.51662;9.523;7.08265;4.36894;5.13914;0;3.44435;3.43927;3.24482;4.77968;0;0;20.47223;0;23.35903;0;0;0;0;0;0;0;0;0;0;19.994
Streptomyces reticuli;2.61318;92.25092;0;0;0;1.14458;0;0;0;21.91541;0;0;0;0;0;0;0;0;0;0;33.92418;39.77725;12.80201;16.44602;2.8985;5.96659;1.9308;2.46087;7.08195;4.39514;2.71799;0;0;15.84535;12.15805;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces rubrolavendulae;4.4484;78.52375;0;0;0;4.38391;0;0;0;0;0;0;28.85586;0;0;0;0;0;0;0;0;50.7872;8.91524;10.4985;3.238;0;9.86035;3.53457;4.90559;3.6073;4.48223;33.50645;0;0;0;0;0;0;0;0;0;0;90.49774;0;0;0;29.63402
Streptomyces sampsonii;0.68613;72.67442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.99248;1.3751;0;0.85618;0;0;0.72691;1.06821;1.1128;1.3381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces scabiei;7.88717;101.25301;0;0;0;7.06621;0;0;0;0;0;14.11931;0;0;0;0;0;0;0;0;27.92516;98.23183;11.97496;6.7688;13.4207;9.8227;0;5.57059;9.30242;6.97731;6.99162;0;0;26.08582;0;0;0;0;0;0;0;0;0;0;0;0;0
Streptomyces sp;1.96286;173.25017;0;35.06311;0;5.15843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.44529;0;2.62257;24.70661;3.67398;0;4.3509;3.81244;5.26294;3.18345;4.08318;29.57267;0;0;0;0;13.49346;0;0;0;0;72.54262;0;0;0;0;0
Streptomyces venezuelae;8.85996;142.18683;0;0;0;6.35018;0;0;0;0;0;0;20.90083;0;0;0;0;0;22.75054;0;78.42522;73.55645;7.53308;0;3.35023;5.51709;5.35609;4.97769;3.90125;3.7738;2.51327;0;0;14.65201;0;0;0;0;0;0;0;59.54153;0;0;0;0;0
Streptomyces vietnamensis;3.00902;115.89164;0;29.32121;30.63725;5.39165;0;0;16.70565;0;0;16.16031;0;0;0;0;0;0;0;0;79.90412;0;9.8681;7.74713;4.09609;0;3.63808;8.40432;8.16262;6.06324;3.62763;0;0;14.92872;0;0;0;0;0;0;0;60.66121;0;0;0;0;0
Streptomyces violaceoruber;3.06414;32.45173;0;0;0;3.62367;0;0;0;0;0;0;0;0;0;0;0;0;25.96391;0;71.60118;41.97272;49.12768;0;3.82354;0;4.07519;3.89548;4.61142;4.96955;3.94396;0;0;0;0;28.62049;0;0;0;0;0;0;0;0;0;0;24.49479
Streptomyces violaceusniger;6.60048;0;0;0;0;7.17769;0;0;0;0;0;13.44628;0;0;0;0;26.17458;0;0;0;39.89096;0;7.75452;6.44593;3.40812;0;3.02702;2.65242;5.96482;8.12099;3.90607;20.57402;0;0;0;0;0;0;0;0;0;50.47956;0;0;0;0;0
Streptomyces xiamenensis;9.35831;215.4708;0;0;0;5.61379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142.61944;55.74136;2.44634;3.84106;2.03088;0;5.4114;3.87956;6.65131;3.07953;7.14153;0;0;0;0;0;0;0;0;0;0;90.25271;0;0;0;0;32.52561
Streptomyces xinghaiensis;4.07782;35.99064;29.29115;0;0;10.04675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79.41235;93.10987;12.93978;3.20801;3.39229;0;4.51947;2.34009;4.84962;6.24617;4.77155;0;0;18.54427;0;0;0;0;0;0;0;0;0;0;0;0;0
